price(1000$),bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,sqm_above,sqm_basement,yr_built,yr_renovated,Address,Latitude,Longitude,Month,living_ratio,index
225,3,1.75,163.68,2423.115,1,0,0,3,85.56,78.12,35,0,18035 SE 262nd Pl Covington WA 98042 USA,47.366461,-122.1004637,6,0.067549415,1960
740,3,2.5,279,2356.713,2,0,0,3,279,0,19,19,7617 245th Way NE Redmond WA 98053 USA,47.6724666,-122.0127,6,0.118385226,1961
315,4,2.5,179.49,896.799,2,0,0,4,179.49,0,22,22,12108 SE 218th Pl Kent WA 98031 USA,47.4065282,-122.1802259,6,0.200145183,1962
1230,4,2.5,282.72,651,2,0,0,3,282.72,0,13,13,7024 SE 20th St Mercer Island WA 98040 USA,47.59337,-122.243924,6,0.434285714,1963
420,2,1,79.98,360.84,1,0,0,4,79.98,0,98,98,7743 27th Ave NW Seattle WA 98117 USA,47.6862021,-122.3911795,6,0.221649485,1964
310,3,1.75,132.06,711.45,1,0,0,4,102.3,29.76,30,30,2714 NE 4th Ct Renton WA 98056 USA,47.4891994,-122.1820773,6,0.185620915,1965
700,3,2,193.44,360.84,1,0,0,5,107.88,85.56,60,60,7735 27th Ave NW Seattle WA 98117 USA,47.6859779,-122.3910674,6,0.536082474,1966
269,3,2.5,145.08,390.6,2,0,0,3,145.08,0,11,11,23620 SE 243rd Pl Maple Valley WA 98038 USA,47.383773,-122.0260574,6,0.371428571,1967
369.99,4,2.5,182.28,663.369,2,0,0,3,182.28,0,12,12,2125 NE 6th Cir Renton WA 98056 USA,47.4940974,-122.1898978,6,0.274779195,1968
800,3,2.25,150.66,418.5,2,0,0,4,150.66,0,88,21,2565-2599 3rd Ave W Seattle WA 98119 USA,47.642504,-122.3613087,6,0.36,1969
569,5,3,341.31,984.219,1,0,0,5,191.58,149.73,62,16,5011 NE 180th St Lake Forest Park WA 98155 USA,47.7588978,-122.2768472,6,0.346782576,1970
435,5,2.25,183.21,1417.971,1,0,0,3,134.85,48.36,28,28,4309 327th Pl SE Fall City WA 98024 USA,47.56688,-121.9048493,6,0.129205745,1971
345,3,1.75,143.22,642.537,1,0,0,4,85.56,57.66,59,5,16000-16098 15th Ave NE Shoreline WA 98155 USA,47.7448051,-122.3130137,6,0.22289767,1972
558,4,2,202.74,359.91,1,0,0,3,94.86,107.88,114,9,729 23rd Ave Seattle WA 98122 USA,47.6088868,-122.3030516,6,0.563307494,1973
475,2,1.75,138.57,20863.062,1,0,2,3,138.57,0,31,5,5050-5132 Foster Ave SE Auburn WA 98092 USA,47.2640747,-122.1632412,6,0.006641882,1974
490,3,2,206.46,955.575,2,0,0,3,152.52,53.94,34,34,15 Mt Pilchuck Ave NW Issaquah WA 98027 USA,47.530374,-122.0547564,6,0.216058394,1975
335,3,1.75,225.99,849.369,1,0,0,4,131.13,94.86,36,14,4618 NE 22nd Pl Renton WA 98059 USA,47.5115253,-122.1571216,6,0.266068105,1976
350,2,0.75,129.456,4065.03,1.5,0,0,4,129.456,0,36,14,17404 94th Ave SW Vashon WA 98070 USA,47.4491022,-122.4534462,6,0.031846259,1977
417.5,4,1,129.27,1004.4,1.5,0,0,4,129.27,0,73,16,115 NW 132nd St Seattle WA 98177 USA,47.7246932,-122.3589031,6,0.128703704,1978
253,3,1.75,189.72,677.133,1,0,0,3,94.86,94.86,52,11,4056 S 151st St Tukwila WA 98188 USA,47.4682049,-122.2819352,6,0.280181294,1979
1240,5,3,263.19,697.5,2,0,0,3,228.78,34.41,91,16,4007 48th Ave NE Seattle WA 98105 USA,47.6579636,-122.276998,6,0.377333333,1980
490,4,2.5,280.86,772.086,2,0,0,4,280.86,0,20,20,26529 161st Ave SE Covington WA 98042 USA,47.3628971,-122.1270923,6,0.363767767,1981
470,3,1.75,212.97,1376.4,1,0,0,3,150.66,62.31,49,21,5319 NE 201st Pl Lake Forest Park WA 98155 USA,47.7734411,-122.272775,6,0.15472973,1982
483.3,4,2,112.53,1032.3,1,0,0,4,112.53,0,59,5,3911 147th Ave SE Bellevue WA 98006 USA,47.5746407,-122.1452325,6,0.109009009,1983
659,3,2.5,233.43,587.76,2,0,0,3,233.43,0,18,18,2651 230th Ave SE Sammamish WA 98075 USA,47.5867536,-122.0330258,6,0.397151899,1984
480,4,1.75,215.76,401.946,1,0,0,3,106.02,109.74,104,8,3149 35th Ave S Seattle WA 98144 USA,47.5754852,-122.2891116,6,0.536788524,1985
659.5,3,1.75,169.26,511.5,1,0,0,4,150.66,18.6,57,13,4115 NE 62nd St Seattle WA 98115 USA,47.6737645,-122.2828798,6,0.330909091,1986
219.9,3,1,90.21,720.006,1,0,0,4,90.21,0,47,47,31716 6th Ave S Federal Way WA 98003 USA,47.3172324,-122.3270418,6,0.125290623,1987
315,2,1,161.82,336.846,1,0,0,4,88.35,73.47,90,90,5237 Martin Luther King Jr Way S Seattle WA 98118 USA,47.5541796,-122.2898276,6,0.48039757,1988
250,3,1.75,147.87,703.08,1,0,0,3,105.09,42.78,30,30,12033 SE 223rd Dr Kent WA 98031 USA,47.4015429,-122.1799613,6,0.21031746,1989
268,2,1,128.34,465,1,0,0,3,80.91,47.43,71,12,3010 S Holden St Seattle WA 98108 USA,47.533946,-122.2928337,6,0.276,1990
380,4,1.5,156.24,1034.439,1,0,0,3,105.09,51.15,55,25,236 NW 176th Pl Shoreline WA 98177 USA,47.7565694,-122.361007,6,0.151038389,1991
499,2,1,113.46,279,1,0,0,3,85.56,27.9,88,11,637 NW 74th St Seattle WA 98117 USA,47.6823274,-122.3650036,6,0.406666667,1992
285,2,2,153.543,1692.6,1,0,0,3,153.543,0,68,68,15923 Vashon Hwy SW Vashon WA 98070 USA,47.4620787,-122.4607583,6,0.090714286,1993
1070,3,3,273.42,429.846,2,0,0,4,207.39,66.03,26,26,4814 University View Pl NE Seattle WA 98105 USA,47.6640565,-122.2930376,6,0.636088273,1994
403,2,1,102.3,334.614,1,0,0,4,102.3,0,88,21,3242 15th Ave S Seattle WA 98144 USA,47.5738237,-122.3131374,6,0.305725403,1995
375.5,3,1.5,142.29,669.6,1,0,0,3,142.29,0,39,39,3005 NE 194th St Lake Forest Park WA 98155 USA,47.7691301,-122.2971211,6,0.2125,1996
1795,5,3.25,490.11,1602.576,2,0,1,3,372.93,117.18,37,11,5355 84th Pl SE Mercer Island WA 98040 USA,47.5536187,-122.2276365,6,0.30582637,1997
516.2,3,2,196.23,478.95,1,0,0,5,100.44,95.79,95,80,4836 S Findlay St Seattle WA 98118 USA,47.5520718,-122.2710844,6,0.409708738,1998
385,4,1.75,159.96,813.75,1,0,0,3,79.98,79.98,43,43,9813 NE 140th St Kirkland WA 98034 USA,47.7259671,-122.2098625,6,0.196571429,1999
515,3,2.5,167.4,465.093,2,0,0,3,167.4,0,18,18,8230 NE 125th Ct Kirkland WA 98034 USA,47.7126708,-122.2310841,6,0.359928014,2000
375,4,2.5,205.53,876.711,2,0,0,3,205.53,0,15,15,475 S 190th St Burien WA 98148 USA,47.4323561,-122.3269336,6,0.234433012,2001
650,4,2.25,238.08,904.983,2,0,0,4,238.08,0,41,41,7014 NE 139th St Kirkland WA 98034 USA,47.7260275,-122.2461533,6,0.263076765,2002
306.888,2,1.5,93.93,717.867,2,0,0,3,93.93,0,33,1,2314 Blaine Ave NE Renton WA 98056 USA,47.5127798,-122.1891797,6,0.130845965,2003
870,4,2.5,310.62,1139.064,2,0,1,3,229.71,80.91,16,8,1919 Fairmount Ave SW Seattle WA 98126 USA,47.5857463,-122.3789918,6,0.272697583,2004
310,4,1,161.82,1029.975,1.5,0,0,3,161.82,0,49,21,2109 N 161st Pl Shoreline WA 98133 USA,47.745749,-122.3339313,6,0.157110609,2005
251.75,3,2,122.76,669.6,1,0,0,5,122.76,0,39,39,12526 SE 232nd St Kent WA 98031 USA,47.3946876,-122.1738914,6,0.183333333,2006
366,3,1.75,141.36,802.125,1,0,0,3,141.36,0,38,38,19223 89th Ave NE Bothell WA 98011 USA,47.7687232,-122.2228706,6,0.176231884,2007
429.95,3,1.5,186.93,881.64,1,0,0,3,146.01,40.92,63,20,11049 Sand Point Way NE Seattle WA 98125 USA,47.7101841,-122.2811559,6,0.212025316,2008
710,3,3.5,226.92,318.711,2,0,0,3,185.07,41.85,14,14,2469 132nd Ave SE Bellevue WA 98005 USA,47.5889814,-122.1649792,6,0.711992997,2009
895,5,2.5,237.15,1941.375,1,0,0,4,149.73,87.42,61,31,11034 NE 26th Pl Bellevue WA 98004 USA,47.6336031,-122.1917755,6,0.122155689,2010
310,3,2.5,165.54,629.703,1,0,0,3,114.39,51.15,24,5,8833 14th Ave SW Seattle WA 98106 USA,47.5237064,-122.3531626,6,0.262885837,2011
555,3,2,202.74,462.768,1.5,0,2,4,156.24,46.5,84,84,3763 SW Hinds St Seattle WA 98126 USA,47.5729889,-122.3799511,6,0.438102894,2012
750,5,3.25,255.75,697.5,2,0,1,3,199.95,55.8,77,17,10237 NE 64th St Kirkland WA 98033 USA,47.6635505,-122.2031506,6,0.366666667,2013
745,4,3.25,324.57,653.232,2,0,0,3,324.57,0,8,8,27520 SE 28th Ct Sammamish WA 98075 USA,47.5834246,-121.9719959,6,0.496867882,2014
695,3,2.5,237.15,4208.622,2,0,0,3,237.15,0,13,13,4792-4798 281st Ave NE Redmond WA 98053 USA,47.6493628,-121.9637075,6,0.05634861,2015
433,3,1.75,173.91,668.577,1,0,0,3,118.11,55.8,55,25,6811 51st Ave S Seattle WA 98118 USA,47.5411606,-122.2702083,6,0.260119627,2016
307,4,1,106.95,761.112,1.5,0,0,3,106.95,0,67,2,15562 9th Ave NE Shoreline WA 98155 USA,47.7430732,-122.3193369,6,0.140518084,2017
655.275,3,1.75,190.65,1102.608,1,0,0,3,135.78,54.87,52,11,4040 134th Ave SE Bellevue WA 98006 USA,47.5734697,-122.1621461,6,0.172908232,2018
392,4,2.75,180.42,609.615,2,0,0,3,180.42,0,24,5,25804-25810 Lake Wilderness Country Club Dr SE Maple Valley WA 98038 USA,47.3702639,-122.0406174,6,0.295957285,2019
1180,5,3.75,337.59,558,1.5,0,0,3,229.71,107.88,10,11,810 5th St Kirkland WA 98033 USA,47.681677,-122.1990812,6,0.605,2020
359.95,3,1.75,175.77,846.3,2,0,0,4,175.77,0,62,62,1633 N 192nd St Shoreline WA 98133 USA,47.7676211,-122.3390484,6,0.207692308,2021
360,4,2,151.59,964.875,1,0,0,5,151.59,0,46,46,17602 197th Pl NE Woodinville WA 98077 USA,47.7564607,-122.0731511,6,0.157108434,2022
566,4,1.75,226.92,465,1,0,0,3,124.62,102.3,60,9,7328 12th Ave NW Seattle WA 98117 USA,47.6823269,-122.371221,6,0.488,2023
700,5,2.75,288.3,913.725,2,0,2,4,288.3,0,64,32,4251 NE 125th St Seattle WA 98125 USA,47.718929,-122.2810108,6,0.315521628,2024
415,3,2.5,194.37,562.185,2,0,0,3,194.37,0,14,14,3307 NE 7th St Renton WA 98056 USA,47.4946795,-122.1742572,6,0.345740281,2025
749,3,1,146.94,465,1.5,0,0,3,146.94,0,88,11,7526 Jones Ave NW Seattle WA 98117 USA,47.6839887,-122.3861997,6,0.316,2026
680,3,1.75,163.68,781.2,1,0,0,4,135.78,27.9,54,13,7510 45th Ave SW Seattle WA 98136 USA,47.5355299,-122.390058,6,0.20952381,2027
400,4,2.5,235.29,703.359,1,0,0,3,133.92,101.37,36,36,9808 NE 204th Pl Bothell WA 98011 USA,47.7762476,-122.2099539,6,0.334523337,2028
608,4,2.75,231.57,903.402,1,0,0,4,130.2,101.37,31,31,10500-10598 NE 168th St Bothell WA 98011 USA,47.7494408,-122.201335,6,0.256331069,2029
589.9,4,4.5,359.91,3337.677,2,0,0,3,235.29,124.62,13,13,24718 SE Mirrormont Dr Issaquah WA 98027 USA,47.4677246,-122.0100656,6,0.107832483,2030
480,5,2.5,254.076,883.5,1,0,2,4,173.91,80.166,39,39,1006 S 286th Pl Federal Way WA 98003 USA,47.3437813,-122.3229052,6,0.287578947,2031
1059.5,5,3.25,300.39,355.725,2,0,0,3,230.64,69.75,0,0,6729 Earl Ave NW Seattle WA 98117 USA,47.6785525,-122.3921458,6,0.844444444,2032
915,6,3.75,272.49,1393.14,2,0,3,3,272.49,0,1,91,6478 167th Ln SE Bellevue WA 98006 USA,47.5439698,-122.1165847,6,0.195594126,2033
695,4,3.5,326.43,870.852,2,0,0,3,326.43,0,13,13,34809 SE Garden Ct Snoqualmie WA 98065 USA,47.5400615,-121.8761147,6,0.374839812,2034
899.9,4,2.5,239.94,363.537,2,0,0,3,239.94,0,1,91,1235 Market St Kirkland WA 98033 USA,47.685063,-122.2100711,6,0.660015349,2035
533.112,4,2.75,259.47,823.329,2,0,0,3,259.47,0,1,91,1030 SE 10th St North Bend WA 98045 USA,47.4839456,-121.7722794,6,0.315147408,2036
303.21,4,2.5,186.837,465,2,0,0,3,186.837,0,0,0,2411 57th St SE Auburn WA 98092 USA,47.2580985,-122.1983681,6,0.4018,2037
525,5,2.75,267.84,777.852,2,0,0,3,267.84,0,8,8,407 Kitsap Ave NE Renton WA 98059 USA,47.4892447,-122.146926,6,0.344332855,2038
850.83,3,2.5,192.51,1231.413,1.5,0,0,5,118.11,74.4,104,104,2505 Boyer Ave E Seattle WA 98102 USA,47.6415776,-122.3148793,6,0.156332603,2039
371.5,3,2,127.41,775.248,1,0,0,5,127.41,0,50,50,2320 N 161st St Shoreline WA 98133 USA,47.7458506,-122.3309944,6,0.164347409,2040
522,3,1.75,160.89,781.2,1,0,0,4,130.2,30.69,34,34,8605 169th Ct NE Redmond WA 98052 USA,47.6792115,-122.1150947,6,0.205952381,2041
588,4,2,156.24,465,1,0,0,3,91.14,65.1,64,9,7734 39th Ave NE Seattle WA 98115 USA,47.6858311,-122.2860994,6,0.336,2042
276.9,2,1,125.55,938.928,1,0,2,4,125.55,0,62,62,428 Orchard Ave NE North Bend WA 98045 USA,47.4966601,-121.7783628,6,0.133716323,2043
248,5,1.5,140.43,844.254,1,0,0,4,140.43,0,55,55,2052 S 132nd St SeaTac WA 98168 USA,47.4852423,-122.3051026,6,0.166336197,2044
280,3,2.5,172.98,614.451,2,0,0,3,172.98,0,25,25,1206 SW 349th St Federal Way WA 98023 USA,47.2890925,-122.3509708,6,0.2815196,2045
495,6,5,319.92,418.5,2,0,0,3,305.04,14.88,7,7,321 Hardie Ave NW Renton WA 98057 USA,47.4870688,-122.2192016,6,0.764444444,2046
665,6,3,395.25,409.2,2.5,0,0,4,280.86,114.39,112,112,3907 S Edmunds St Seattle WA 98118 USA,47.558483,-122.2830804,6,0.965909091,2047
290.3,2,1,79.98,360.282,1,0,0,4,79.98,0,83,83,915 N 1st St Renton WA 98057 USA,47.4835957,-122.2039826,6,0.221992772,2048
527,2,1.75,152.52,379.44,1,0,0,3,78.12,74.4,93,14,4746 Thackeray Pl NE Seattle WA 98105 USA,47.6645262,-122.3258427,6,0.401960784,2049
325,3,1.75,166.47,2550.711,1,0,0,3,105.09,61.38,36,36,43404 SE 76th St Snoqualmie WA 98065 USA,47.5320822,-121.7609368,6,0.065264156,2050
799,3,1.5,205.53,585.9,1.5,0,0,5,205.53,0,98,98,1422 33rd Ave S Seattle WA 98144 USA,47.5892686,-122.2901669,6,0.350793651,2051
354,3,1,87.42,964.224,1,0,0,3,87.42,0,49,21,15550 NE 60th St Redmond WA 98052 USA,47.6608168,-122.1328682,6,0.09066358,2052
262.5,3,1.5,107.88,828.258,1,0,0,3,107.88,0,52,11,7327 33rd Ave S Seattle WA 98118 USA,47.5362187,-122.2902635,6,0.13024927,2053
560.2,3,2.5,185.07,370.512,2,0,0,3,185.07,0,10,11,24134 SE 20th St Sammamish WA 98075 USA,47.5914118,-122.0170895,6,0.499497992,2054
220,3,1,97.65,585.9,1,0,0,3,97.65,0,72,15,10102 33rd Ave SW Seattle WA 98146 USA,47.5127501,-122.3737909,6,0.166666667,2055
650,2,1,95.79,534.75,1,0,0,5,95.79,0,86,44,1923 46th Ave SW Seattle WA 98116 USA,47.5861207,-122.3908177,6,0.179130435,2056
435,3,2.5,132.06,240.033,3,0,0,3,132.06,0,10,11,136 N 101st St Seattle WA 98133 USA,47.7027033,-122.3570127,6,0.550174351,2057
800,4,3.75,250.17,372,2,0,3,4,197.16,53.01,105,25,2537 11th Ave W Seattle WA 98119 USA,47.6418249,-122.3718794,6,0.6725,2058
1010,4,2.5,349.68,2717.832,2,0,0,3,349.68,0,27,14,15736 NE 134th St Redmond WA 98052 USA,47.7203135,-122.1278569,6,0.128661374,2059
295,5,3.5,195.3,474.951,2,0,0,3,131.13,64.17,15,15,10026 61st Ave S Seattle WA 98178 USA,47.510834,-122.2567462,6,0.411200313,2060
580.379,4,2.75,208.32,2587.26,1.5,0,0,4,208.32,0,38,22,21404 SE 19th St Sammamish WA 98075 USA,47.5935515,-122.0541972,6,0.080517613,2061
875,4,2.5,322.71,2986.137,2,0,0,3,322.71,0,19,19,22618 NE 143rd Ct Woodinville WA 98077 USA,47.7311098,-122.0361499,6,0.108069389,2062
515,3,2.5,313.41,1821.405,2,0,0,3,297.6,15.81,63,20,15043 Densmore Ave N Shoreline WA 98133 USA,47.7388792,-122.3390891,6,0.172070462,2063
599,4,2.5,259.47,21470.724,2,0,0,3,259.47,0,25,25,18905 240th Ave NE Woodinville WA 98077 USA,47.7647216,-122.0193343,6,0.012084828,2064
285,3,2.5,173.91,377.58,2,0,0,3,173.91,0,9,9,13303 SE 227th St Kent WA 98042 USA,47.3985468,-122.1630204,6,0.460591133,2065
290,3,1.75,141.36,1403.37,1,0,0,4,141.36,0,46,46,28515 SE 228th St Maple Valley WA 98038 USA,47.3980341,-121.9645367,6,0.10072896,2066
355,1,1.75,69.75,1891.527,1,0,0,4,51.15,18.6,68,25,14128 W Lake Kathleen Dr SE Renton WA 98059 USA,47.4755753,-122.0901564,6,0.036874969,2067
381,3,1.5,135.78,1060.851,1,0,0,3,135.78,0,60,9,16044 33rd Ave NE Lake Forest Park WA 98155 USA,47.7459675,-122.293811,6,0.127991584,2068
571,3,2.5,241.8,694.245,2,0,0,3,241.8,0,26,14,15201 93rd Pl NE Bothell WA 98011 USA,47.7387664,-122.2169233,6,0.348292029,2069
852.6,4,2.5,308.76,1106.793,2,0,0,5,246.45,62.31,37,37,5334-5394 134th Ave SE Bellevue WA 98006 USA,47.5542224,-122.1598329,6,0.278968154,2070
1085,5,2.5,217.62,558,2,0,0,4,217.62,0,92,92,3107 37th Pl S Seattle WA 98144 USA,47.5764343,-122.2869109,6,0.39,2071
371,3,1,82.77,669.6,1,0,0,3,82.77,0,63,20,3843 NE 113th St Seattle WA 98125 USA,47.709968,-122.2860806,6,0.123611111,2072
514,3,1.75,159.96,548.607,1,0,1,3,113.46,46.5,28,28,4052 SW Myrtle St Seattle WA 98136 USA,47.5399934,-122.3849993,6,0.291574843,2073
464,4,2.5,202.74,669.879,2,0,0,4,202.74,0,25,25,5055 NE 23rd St Renton WA 98059 USA,47.5119296,-122.1509238,6,0.302651673,2074
335,4,2.25,188.79,1255.5,1,0,0,3,114.39,74.4,51,6,20532 SE 159th St Renton WA 98059 USA,47.4595961,-122.0658605,6,0.15037037,2075
740,4,2.75,231.57,1658.469,2,0,2,3,138.57,93,35,0,12537 41st Ave NE Seattle WA 98125 USA,47.7203714,-122.2843506,6,0.139628778,2076
465,4,1.75,136.71,497.55,1,0,0,3,91.14,45.57,59,9,10424 12th Ave NE Seattle WA 98125 USA,47.7047275,-122.3148493,6,0.274766355,2077
700,3,2.75,232.5,686.154,1,0,0,5,129.27,103.23,66,29,10050 11th Ave NW Seattle WA 98177 USA,47.7029359,-122.3698059,6,0.338845216,2078
785,3,3.5,418.5,2033.91,2,0,0,3,418.5,0,10,11,13528 SE 333rd Pl Auburn WA 98092 USA,47.3042421,-122.158797,6,0.205761317,2079
530,3,1.75,144.15,342.24,1,0,0,3,97.65,46.5,87,3,209 NW 73rd St Seattle WA 98117 USA,47.681625,-122.3599851,6,0.421195652,2080
240,3,1.5,126.48,907.68,1.5,0,0,5,126.48,0,30,30,43712 SE 150th St North Bend WA 98045 USA,47.4649676,-121.7568771,6,0.139344262,2081
330,3,2.5,205.53,702.801,2,0,0,3,205.53,0,25,25,32739 47th Ave SW Federal Way WA 98023 USA,47.3078935,-122.3930078,6,0.292444092,2082
735,4,1.75,228.78,474.3,1.5,0,0,5,134.85,93.93,105,26,6815 26th Ave NE Seattle WA 98115 USA,47.6781466,-122.2998709,6,0.482352941,2083
545,3,2.5,202.74,1459.449,1,0,0,4,172.05,30.69,35,35,1801 193rd Ave SE Sammamish WA 98075 USA,47.5924816,-122.0825914,6,0.13891544,2084
214.95,3,1.75,146.01,453.375,1,0,0,4,121.83,24.18,37,37,26712 186th Ave SE Covington WA 98042 USA,47.3620659,-122.0939777,6,0.322051282,2085
657.5,4,2.75,385.02,2249.67,2,0,0,3,385.02,0,12,12,32927 143rd Ct SE Auburn WA 98092 USA,47.3062091,-122.1498735,6,0.171145101,2086
476,3,1,106.02,511.5,1.5,0,0,4,106.02,0,106,106,4415 29th Ave W Seattle WA 98199 USA,47.6605568,-122.3952215,6,0.207272727,2087
292,4,2.75,224.502,715.449,2,0,0,3,224.502,0,8,8,315 F St SE Auburn WA 98002 USA,47.3045303,-122.2218334,6,0.313791759,2088
317,3,1,107.88,819.609,1,0,0,3,107.88,0,62,6,13319 1st Ave NE Seattle WA 98125 USA,47.725633,-122.3292355,6,0.131623738,2089
455,4,2.5,294.81,993.984,2,0,2,3,294.81,0,13,13,1118 U St NW Auburn WA 98001 USA,47.3178949,-122.2572653,6,0.296594311,2090
1365,5,3.5,391.53,1604.994,2,0,3,3,391.53,0,19,19,5564 169th Pl SE Bellevue WA 98006 USA,47.5528969,-122.1139754,6,0.243944837,2091
460,3,2,191.58,412.641,1,0,0,3,95.79,95.79,85,85,3720 35th Ave SW Seattle WA 98126 USA,47.5705673,-122.3758297,6,0.464277665,2092
405,3,2,152.52,669.693,1,0,0,3,152.52,0,66,20,12711 37th Ave NE Seattle WA 98125 USA,47.7215887,-122.2889434,6,0.227746146,2093
333,2,1,66.96,621.798,1,0,0,3,66.96,0,72,15,9716 4th Ave NW Seattle WA 98117 USA,47.7002564,-122.3617249,6,0.107687706,2094
427,4,1,172.98,440.448,1.5,0,0,1,172.98,0,113,113,2411-2499 E Roy St Seattle WA 98112 USA,47.6250569,-122.3005704,6,0.392736486,2095
742,4,2.5,261.33,1021.698,2,0,0,3,261.33,0,17,17,1755 268th Pl SE Sammamish WA 98075 USA,47.5942839,-121.9812204,6,0.255780084,2096
465,4,2.5,194.37,902.286,1,0,0,5,122.76,71.61,49,49,16135 Densmore Ave N Shoreline WA 98133 USA,47.7468162,-122.3389796,6,0.215419501,2097
809.95,4,2.5,305.04,574.833,2,0,0,3,305.04,0,13,13,19199 NE 43rd Ct Sammamish WA 98074 USA,47.6482745,-122.0809939,6,0.53065847,2098
619.4,4,2,194.37,335.73,1.5,0,0,5,166.47,27.9,87,87,8044 14th Avenue Northeast Seattle WA 98115 USA,47.6880673,-122.3130131,6,0.578947368,2099
762.4,3,1.75,225.99,1358.451,1,0,1,3,114.39,111.6,65,44,4854 E Mercer Way Mercer Island WA 98040 USA,47.558715,-122.2109219,6,0.166358595,2100
535,5,2.25,234.36,4577.646,2,0,0,4,234.36,0,36,14,20645 SE 123rd St Issaquah WA 98027 USA,47.4917534,-122.0637315,6,0.051196619,2101
881,5,3,233.43,383.625,1.5,0,3,5,147.87,85.56,89,89,540 33rd Ave S Seattle WA 98144 USA,47.5967699,-122.2899853,6,0.608484848,2102
813,4,2.75,313.41,620.775,1,0,3,4,178.56,134.85,66,66,1501 33rd Ave S Seattle WA 98144 USA,47.5887243,-122.290809,6,0.504868914,2103
234,3,2,152.52,491.04,1.5,0,0,5,152.52,0,104,104,28 M St NE Auburn WA 98002 USA,47.308828,-122.2131684,6,0.310606061,2104
308.9,3,2.5,209.25,678.342,2,0,0,3,209.25,0,20,20,5006 Highland Dr SE Auburn WA 98092 USA,47.2636356,-122.2122641,6,0.308472717,2105
450,4,2.5,213.9,1790.25,1,0,0,4,213.9,0,59,5,13406 423rd Ave SE North Bend WA 98045 USA,47.4793651,-121.7756145,6,0.119480519,2106
547.5,3,3.5,153.45,210.366,3,0,0,3,153.45,0,4,4,769 N 74th St Seattle WA 98103 USA,47.6823597,-122.3469566,6,0.729442971,2107
516,4,3.5,237.15,808.914,2,0,0,3,237.15,0,7,7,8816 Venn Ave SE Snoqualmie WA 98065 USA,47.521396,-121.8693894,6,0.293170844,2108
475,3,2.25,151.59,234.36,2,0,0,3,151.59,0,9,9,2009 25th Ave NE Issaquah WA 98029 USA,47.5493132,-121.9979956,6,0.646825397,2109
415,4,2.5,237.15,418.5,2,0,0,3,237.15,0,5,5,564 Field Pl NE Renton WA 98059 USA,47.4915966,-122.1530537,6,0.566666667,2110
545,2,1.25,115.32,199.95,2,0,0,3,115.32,0,0,0,8050 14th Ave NW Seattle WA 98117 USA,47.6883725,-122.3738867,6,0.576744186,2111
329.95,3,2.5,228.408,703.638,2,0,0,3,228.408,0,2,102,33800-33998 12th Pl SW Federal Way WA 98023 USA,47.2980004,-122.3510165,6,0.324610098,2112
1325,5,2.25,297.6,1874.694,1,0,0,3,148.8,148.8,49,21,2154-2398 94th Ave NE Clyde Hill WA 98004 USA,47.6299862,-122.2148401,6,0.158745907,2113
784,3,3.5,367.35,10330.254,1.5,0,0,3,228.78,138.57,25,25,19851 NE Redmond Rd Redmond WA 98053 USA,47.6969687,-122.0716512,6,0.035560597,2114
610.75,4,2.25,202.74,678.621,2,0,0,3,202.74,0,30,30,21132 NE 42nd St Sammamish WA 98074 USA,47.6458007,-122.0579399,6,0.298752912,2115
578,4,2.5,292.02,857.925,1,0,2,5,164.61,127.41,48,48,540 Raymond Pl NW Renton WA 98057 USA,47.4903443,-122.2261929,6,0.340379404,2116
1485,4,3.75,374.79,1004.4,2,0,0,3,374.79,0,8,8,619 9th Ave Kirkland WA 98033 USA,47.6819431,-122.1961247,6,0.373148148,2117
501,3,1.75,183.21,741.396,1,0,3,5,127.41,55.8,38,38,8600-8604 NW 5th St Renton WA 98057 USA,47.4911066,-122.2242169,6,0.247114902,2118
465.25,5,2,180.42,710.706,1.5,0,0,3,180.42,0,57,14,20028 18th Ave NW Shoreline WA 98177 USA,47.7750781,-122.3796652,6,0.253860246,2119
2250,5,4.25,451.98,879.129,1.5,0,1,5,288.3,163.68,109,109,173 37th Ave E Seattle WA 98112 USA,47.6195466,-122.2861462,6,0.514122501,2120
1095,0,0,284.952,443.052,3.5,0,2,3,284.952,0,24,5,814 E Howe St Seattle WA 98102 USA,47.6360605,-122.3218313,6,0.643157011,2121
315,2,1,90.21,526.845,1,0,0,4,90.21,0,106,106,4726 S Orcas St Seattle WA 98118 USA,47.5513379,-122.2729085,6,0.171226831,2122
900,4,2.25,228.78,4132.083,1,0,0,4,228.78,0,57,13,539 145th Ave SE Bellevue WA 98007 USA,47.6042196,-122.1472635,6,0.055366748,2123
789.5,4,2.5,279.93,567.3,2,0,0,3,279.93,0,9,9,6466 195th Pl NE Redmond WA 98052 USA,47.66472,-122.0801234,6,0.493442623,2124
678.5,3,2,228.78,613.8,1,0,2,4,127.41,101.37,62,62,9108 40th Ave SW Seattle WA 98136 USA,47.521446,-122.3829365,6,0.372727273,2125
342.5,3,2,193.44,1057.875,1,0,0,3,193.44,0,12,12,3322 261st Pl SE Enumclaw WA 98022 USA,47.2042681,-121.9915003,6,0.182857143,2126
860,4,3.25,368.28,652.116,2,0,0,3,368.28,0,9,9,19454 SE 27th Pl Sammamish WA 98075 USA,47.5853983,-122.0799229,6,0.564746149,2127
