date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,Address,Latitude,Longitude,Year,Month
2014-06-04,275000,3.0,2.5,1720,8755,1.0,0,0,3,1000,720,1983,2009,31607 45th Pl SW,Federal Way,WA 98023,USA,31607 45th Pl SW Federal Way WA 98023 USA,47.3186105,-122.3910279,2014,6
2014-06-04,1126000,5.0,3.5,3880,13885,2.0,0,3,4,2540,1340,1979,0,13800 SE 43rd St,Bellevue,WA 98006,USA,13800 SE 43rd St Bellevue WA 98006 USA,47.5696486,-122.1561315,2014,6
2014-06-04,280000,2.0,1.0,960,4920,1.0,0,0,3,960,0,1942,1999,9007 4th Ave NW,Seattle,WA 98117,USA,9007 4th Ave NW Seattle WA 98117 USA,47.6945833,-122.3623128,2014,6
2014-06-04,485000,3.0,2.5,2340,59058,1.0,0,0,3,2340,0,1985,0,21924 234th Ave SE,Maple Valley,WA 98038,USA,21924 234th Ave SE Maple Valley WA 98038 USA,47.405272,-122.0282519,2014,6
2014-06-04,1901000,3.0,2.5,2660,13367,2.0,0,2,3,2660,0,1992,0,4612 92nd Ave NE,Yarrow Point,WA 98004,USA,4612 92nd Ave NE Yarrow Point WA 98004 USA,47.6499634,-122.2169875,2014,6
2014-06-04,865000,3.0,1.75,2090,4725,2.0,0,0,3,1610,480,1947,2013,2825 W Elmore Pl,Seattle,WA 98199,USA,2825 W Elmore Pl Seattle WA 98199 USA,47.6569728,-122.3939798,2014,6
2014-06-04,532000,3.0,2.5,1820,4910,2.0,0,0,3,1820,0,1993,0,25756 SE 41st St,Issaquah,WA 98029,USA,25756 SE 41st St Issaquah WA 98029 USA,47.5702423,-121.9959719,2014,6
2014-06-04,364950,4.0,2.5,2310,8030,2.0,0,0,3,2310,0,1978,0,15929 Broadway Ave NE,Duvall,WA 98019,USA,15929 Broadway Ave NE Duvall WA 98019 USA,47.7436083,-121.9822148,2014,6
2014-06-04,212500,3.0,1.0,920,14400,1.0,0,0,4,920,0,1977,0,35632 52nd Ave S,Auburn,WA 98001,USA,35632 52nd Ave S Auburn WA 98001 USA,47.2815504,-122.2694919,2014,6
2014-06-04,135000,1.0,1.0,790,13062,1.0,0,0,3,790,0,1942,1999,1641 S 124th St,Seattle,WA 98168,USA,1641 S 124th St Seattle WA 98168 USA,47.4919387,-122.3110915,2014,6
2014-06-04,437000,2.0,1.75,1500,6800,1.0,0,0,4,910,590,1942,1982,9702 12th Ave NW,Seattle,WA 98117,USA,9702 12th Ave NW Seattle WA 98117 USA,47.70037869999999,-122.3710972,2014,6
2014-06-04,390000,3.0,1.0,1240,11108,1.0,0,0,4,1240,0,1952,0,1348 SW 175th St,Normandy Park,WA 98166,USA,1348 SW 175th St Normandy Park WA 98166 USA,47.446343,-122.3540148,2014,6
2014-06-04,760000,4.0,2.5,2730,36183,2.0,0,0,3,2730,0,1986,0,11511 159th Ave NE,Redmond,WA 98052,USA,11511 159th Ave NE Redmond WA 98052 USA,47.7036457,-122.1271903,2014,6
2014-06-04,119500,3.0,1.0,1170,11000,1.0,0,0,2,1170,0,1980,0,14800 Kennedy Pl NE,Duvall,WA 98019,USA,14800 Kennedy Pl NE Duvall WA 98019 USA,47.7344734,-121.9830928,2014,6
2014-06-04,2400000,5.0,3.25,3410,9088,2.0,0,3,3,2760,650,1912,1994,309 W Prospect St,Seattle,WA 98119,USA,309 W Prospect St Seattle WA 98119 USA,47.6285009,-122.3611544,2014,6
2014-06-04,837500,4.0,2.5,2700,9320,2.0,0,0,4,2700,0,1994,0,1317 5th Ln,Kirkland,WA 98033,USA,1317 5th Ln Kirkland WA 98033 USA,47.6861557,-122.1983964,2014,6
2014-06-04,327500,4.0,1.75,1650,7800,1.0,0,0,3,1650,0,1968,1997,15035-15041 SE Fairwood Blvd,Renton,WA 98058,USA,15035-15041 SE Fairwood Blvd Renton WA 98058 USA,47.4506873,-122.1393575,2014,6
2014-06-04,175000,2.0,1.0,670,2378,1.0,0,0,3,670,0,1919,2001,3021-1/2 SW Harbor Ln,Seattle,WA 98126,USA,3021-1/2 SW Harbor Ln Seattle WA 98126 USA,47.5768832,-122.3719668,2014,6
2014-06-04,289950,3.0,2.0,1670,7757,1.0,0,0,3,1670,0,1992,0,10009 SE 247th Pl,Kent,WA 98030,USA,10009 SE 247th Pl Kent WA 98030 USA,47.3801888,-122.2070389,2014,6
2014-06-04,400000,3.0,1.75,1530,10731,1.0,0,0,3,1530,0,1986,0,18917 72nd Ct NE,Kenmore,WA 98028,USA,18917 72nd Ct NE Kenmore WA 98028 USA,47.7655133,-122.2437659,2014,6
2014-06-04,219950,3.0,2.25,1500,7615,1.0,0,0,3,1150,350,1984,0,32110 12th Pl SW,Federal Way,WA 98023,USA,32110 12th Pl SW Federal Way WA 98023 USA,47.314547,-122.3507934,2014,6
2014-06-04,161700,4.0,1.75,1720,7200,1.0,0,0,3,1220,500,1974,0,32955-32977 33rd Ave SW,Federal Way,WA 98023,USA,32955-32977 33rd Ave SW Federal Way WA 98023 USA,47.3061866,-122.3751877,2014,6
2014-06-04,500000,5.0,3.0,2920,11440,2.0,0,0,3,2920,0,2003,0,18202 Dayton Ave N,Shoreline,WA 98133,USA,18202 Dayton Ave N Shoreline WA 98133 USA,47.7607373,-122.3543259,2014,6
2014-06-04,465000,3.0,1.0,910,4500,1.0,0,0,3,910,0,1948,1994,2915 NW 75th St,Seattle,WA 98117,USA,2915 NW 75th St Seattle WA 98117 USA,47.6829012,-122.395076,2014,6
2014-06-04,540000,3.0,1.0,1050,4160,1.0,0,0,4,1050,0,1925,1968,2511 NE 65th St,Seattle,WA 98115,USA,2511 NE 65th St Seattle WA 98115 USA,47.6756004,-122.3000558,2014,6
2014-06-04,525000,3.0,2.0,1540,7800,1.0,0,0,3,1540,0,2004,2003,10340 38th Ave NE,Seattle,WA 98125,USA,10340 38th Ave NE Seattle WA 98125 USA,47.70409859999999,-122.2878411,2014,6
2014-06-04,324950,3.0,1.0,1210,7440,1.0,0,0,3,1210,0,1949,1998,15243 6th Ave NE,Shoreline,WA 98155,USA,15243 6th Ave NE Shoreline WA 98155 USA,47.7401685,-122.3227321,2014,6
2014-06-04,565000,5.0,2.5,2650,11455,1.0,0,0,3,1400,1250,1961,2004,527 171st Pl NE,Bellevue,WA 98008,USA,527 171st Pl NE Bellevue WA 98008 USA,47.6140537,-122.1160911,2014,6
2014-06-04,760500,3.0,2.0,1990,3990,1.0,0,0,5,1130,860,1912,0,4117 Bagley Ave N,Seattle,WA 98103,USA,4117 Bagley Ave N Seattle WA 98103 USA,47.6572743,-122.3330481,2014,6
2014-06-04,1100000,5.0,2.75,2660,8737,1.0,0,4,5,1470,1190,1969,0,4435 140th Ave SE,Bellevue,WA 98006,USA,4435 140th Ave SE Bellevue WA 98006 USA,47.5666735,-122.1549225,2014,6
2014-06-04,603500,4.0,2.5,4060,9734,1.0,0,4,3,2150,1910,1977,2004,19304 65th Ave NE,Kenmore,WA 98028,USA,19304 65th Ave NE Kenmore WA 98028 USA,47.7678445,-122.2540413,2014,6
2014-06-04,453500,5.0,2.5,2300,23345,1.0,0,0,5,1170,1130,1967,0,16930 SE 144th St,Renton,WA 98059,USA,16930 SE 144th St Renton WA 98059 USA,47.47408309999999,-122.1140278,2014,6
2014-06-04,583000,6.0,2.75,2630,16411,1.0,0,0,4,1650,980,1974,0,2317-2399 185th Pl NE,Redmond,WA 98052,USA,2317-2399 185th Pl NE Redmond WA 98052 USA,47.6306298,-122.0934101,2014,6
2014-06-04,275000,2.0,1.0,770,8149,1.0,0,0,5,770,0,1948,1985,15346-15348 25th Ave NE,Shoreline,WA 98155,USA,15346-15348 25th Ave NE Shoreline WA 98155 USA,47.7405759,-122.3017758,2014,6
2014-06-04,875000,4.0,2.75,3790,10669,2.0,0,0,3,3790,0,1999,0,1223 269th Ave SE,Sammamish,WA 98075,USA,1223 269th Ave SE Sammamish WA 98075 USA,47.5976283,-121.9826929,2014,6
2014-06-04,335000,4.0,2.75,2540,7210,1.0,0,0,4,1600,940,1979,0,15901-15999 131st Pl SE,Renton,WA 98058,USA,15901-15999 131st Pl SE Renton WA 98058 USA,47.4606181,-122.1650127,2014,6
2014-06-04,646000,4.0,2.25,2500,8500,1.0,0,0,4,1600,900,1978,2000,4615 158th Ave SE,Bellevue,WA 98006,USA,4615 158th Ave SE Bellevue WA 98006 USA,47.5615089,-122.1309541,2014,6
2014-06-04,392500,4.0,2.5,2150,7303,2.0,0,0,3,2150,0,2005,0,2709 NE 22nd St,Renton,WA 98056,USA,2709 NE 22nd St Renton WA 98056 USA,47.5109765,-122.1831208,2014,6
2014-06-04,785000,3.0,1.75,1670,9600,1.0,0,0,5,1670,0,1961,0,3764 79th Ave SE,Mercer Island,WA 98040,USA,3764 79th Ave SE Mercer Island WA 98040 USA,47.5754263,-122.2332547,2014,6
2014-06-04,470000,3.0,2.0,1800,12669,1.0,0,0,3,1800,0,1956,1990,10406 126th Ave NE,Kirkland,WA 98033,USA,10406 126th Ave NE Kirkland WA 98033 USA,47.6935255,-122.1726784,2014,6
2014-06-04,560000,3.0,2.5,2070,12708,2.0,0,0,3,2070,0,1996,0,8203 120th Pl SE,Newcastle,WA 98056,USA,8203 120th Pl SE Newcastle WA 98056 USA,47.529507,-122.1799767,2014,6
2014-06-04,519000,2.0,1.0,830,2820,1.0,0,0,4,830,0,1920,0,8216 Linden Ave N,Seattle,WA 98103,USA,8216 Linden Ave N Seattle WA 98103 USA,47.6889532,-122.3469532,2014,6
2014-06-04,746000,3.0,2.25,2370,9619,1.0,0,0,4,1650,720,1973,0,18119 NE 30th St,Redmond,WA 98052,USA,18119 NE 30th St Redmond WA 98052 USA,47.63650579999999,-122.0989659,2014,6
2014-06-04,317000,3.0,1.0,1010,5400,1.0,0,0,3,1010,0,1959,1989,3100-3198 S Byron St,Seattle,WA 98144,USA,3100-3198 S Byron St Seattle WA 98144 USA,47.5747379,-122.2925495,2014,6
2014-06-04,371000,3.0,1.5,1420,4500,1.0,0,0,3,1420,0,1959,1989,2142 N 90th St,Seattle,WA 98103,USA,2142 N 90th St Seattle WA 98103 USA,47.6939832,-122.3319374,2014,6
2014-06-04,250000,4.0,2.0,2120,8701,1.5,0,0,4,2120,0,1960,2001,2006 S 257th St,Des Moines,WA 98198,USA,2006 S 257th St Des Moines WA 98198 USA,47.3721849,-122.3080591,2014,6
2014-06-04,532000,4.0,1.75,2020,7029,1.0,0,0,4,1430,590,1979,0,10916 159th Ave NE,Redmond,WA 98052,USA,10916 159th Ave NE Redmond WA 98052 USA,47.6983047,-122.1270351,2014,6
2014-06-04,499950,3.0,2.5,1520,2208,2.0,0,0,3,1040,480,2007,0,2537 13th Ave W,Seattle,WA 98119,USA,2537 13th Ave W Seattle WA 98119 USA,47.6417926,-122.3739364,2014,6
2014-06-04,375000,2.0,1.0,820,6250,1.0,0,0,4,820,0,1922,0,6018 41st Ave SW,Seattle,WA 98136,USA,6018 41st Ave SW Seattle WA 98136 USA,47.5478767,-122.3841448,2014,6
2014-06-04,640000,3.0,2.5,1690,1553,2.5,0,0,3,1690,0,2007,0,2647 22nd Ave W,Seattle,WA 98199,USA,2647 22nd Ave W Seattle WA 98199 USA,47.6443242,-122.3848664,2014,6
2014-06-04,400000,3.0,2.0,2260,11305,1.0,0,0,3,1130,1130,1986,0,2811 Mill Ave S,Renton,WA 98055,USA,2811 Mill Ave S Renton WA 98055 USA,47.45433389999999,-122.2041946,2014,6
2014-06-04,572000,3.0,2.25,1830,7897,1.0,0,0,4,1290,540,1986,0,17801 NE 102nd Ct,Redmond,WA 98052,USA,17801 NE 102nd Ct Redmond WA 98052 USA,47.69143099999999,-122.102835,2014,6
2014-06-04,310000,3.0,2.0,1350,11150,1.0,0,0,3,1110,240,1995,0,42321 SE 171st St,North Bend,WA 98045,USA,42321 SE 171st St North Bend WA 98045 USA,47.4459545,-121.776207,2014,6
2014-06-04,989000,5.0,3.5,3280,4000,2.0,0,0,3,2440,840,2003,0,8309 30th Ave NW,Seattle,WA 98117,USA,8309 30th Ave NW Seattle WA 98117 USA,47.6890144,-122.3961047,2014,6
2014-06-04,685000,4.0,2.5,2770,45514,2.0,0,0,4,2770,0,1989,0,18630 NE 202nd St,Woodinville,WA 98077,USA,18630 NE 202nd St Woodinville WA 98077 USA,47.7750448,-122.088188,2014,6
2014-06-04,907500,4.0,2.5,2770,8642,2.0,0,0,4,2770,0,1987,0,14583 NE 58th St,Bellevue,WA 98007,USA,14583 NE 58th St Bellevue WA 98007 USA,47.6599027,-122.1459155,2014,6
2014-06-04,427500,4.0,2.5,2460,5091,2.0,0,0,3,2460,0,2003,0,SE 170th Pl,Renton,WA 98058,USA,SE 170th Pl Renton WA 98058 USA,47.4512106,-122.1471546,2014,6
2014-06-04,860000,3.0,3.25,4720,32467,2.0,0,2,3,3190,1530,1998,2006,10510 172nd Ct SE,Renton,WA 98059,USA,10510 172nd Ct SE Renton WA 98059 USA,47.5080968,-122.1127141,2014,6
2014-06-04,365000,2.0,1.0,1250,8100,1.0,0,0,4,1250,0,1947,1988,13727 1st Ave NE,Seattle,WA 98125,USA,13727 1st Ave NE Seattle WA 98125 USA,47.72946959999999,-122.3291954,2014,6
2014-06-04,250500,3.0,2.0,1710,7225,2.0,0,0,4,1710,0,1988,0,3030 SW 346th Pl,Federal Way,WA 98023,USA,3030 SW 346th Pl Federal Way WA 98023 USA,47.2916435,-122.3730619,2014,6
2014-06-04,411715,3.0,1.75,1840,5101,1.0,0,0,5,1040,800,1952,1998,4902 12th Ave S,Seattle,WA 98108,USA,4902 12th Ave S Seattle WA 98108 USA,47.5585294,-122.316886,2014,6
2014-06-04,415000,4.0,2.5,2000,5962,2.0,0,0,3,2000,0,1999,0,720 N 193rd Pl,Shoreline,WA 98133,USA,720 N 193rd Pl Shoreline WA 98133 USA,47.7694123,-122.3501035,2014,6
2014-06-04,129000,1.0,1.0,650,15364,1.0,0,0,4,650,0,1967,0,13712 SE 256th Pl,Kent,WA 98042,USA,13712 SE 256th Pl Kent WA 98042 USA,47.3720203,-122.1587724,2014,6
2014-06-04,489000,3.0,1.5,1020,9072,1.0,0,0,3,920,100,1930,1997,9110 25th Ave NE,Seattle,WA 98115,USA,9110 25th Ave NE Seattle WA 98115 USA,47.6950735,-122.301248,2014,6
2014-06-04,170000,2.0,1.0,1500,18540,1.0,0,0,3,1500,0,1950,2005,14426-14598 42nd Ave S,Tukwila,WA 98168,USA,14426-14598 42nd Ave S Tukwila WA 98168 USA,47.4734057,-122.2808349,2014,6
2014-06-04,418500,3.0,2.5,2060,4399,2.0,0,0,3,2060,0,2007,0,34214 SE Carmichael St,Snoqualmie,WA 98065,USA,34214 SE Carmichael St Snoqualmie WA 98065 USA,47.5414358,-121.8840678,2014,6
2014-06-04,261000,3.0,1.5,1810,29308,1.0,0,0,3,950,860,1983,2009,20609 SE 271st St,Covington,WA 98042,USA,20609 SE 271st St Covington WA 98042 USA,47.35863000000001,-122.0669948,2014,6
2014-06-04,2005000,6.0,4.5,3810,28176,1.0,0,4,5,3810,0,1969,0,18309 17th Pl NW,Shoreline,WA 98177,USA,18309 17th Pl NW Shoreline WA 98177 USA,47.7612383,-122.3811418,2014,6
2014-06-04,355000,2.0,1.75,1650,4000,1.0,0,0,4,950,700,1947,1988,4541 11th Ave S,Seattle,WA 98108,USA,4541 11th Ave S Seattle WA 98108 USA,47.5622443,-122.3189398,2014,6
2014-06-04,742000,3.0,3.25,1540,704,3.0,0,0,3,1540,0,2011,0,1820 E Howell St,Seattle,WA 98122,USA,1820 E Howell St Seattle WA 98122 USA,47.6177924,-122.3079424,2014,6
2014-06-04,399950,3.0,1.5,2080,5244,1.0,0,0,3,1190,890,1959,1989,11812 33rd Ave NE,Seattle,WA 98125,USA,11812 33rd Ave NE Seattle WA 98125 USA,47.7144327,-122.2928503,2014,6
2014-06-04,791000,3.0,2.25,2430,5500,2.0,0,0,3,1810,620,1989,0,625 8th Ave,Kirkland,WA 98033,USA,625 8th Ave Kirkland WA 98033 USA,47.6811386,-122.1960833,2014,6
2014-06-04,190000,5.0,2.0,1750,10284,1.0,0,0,4,1750,0,1943,0,1916 Harrington Cir NE,Renton,WA 98056,USA,1916 Harrington Cir NE Renton WA 98056 USA,47.5094134,-122.1822522,2014,6
2014-06-04,229500,3.0,1.75,1770,33224,1.0,0,0,4,1770,0,1968,0,11055 SE 295th St,Auburn,WA 98092,USA,11055 SE 295th St Auburn WA 98092 USA,47.3377013,-122.1940648,2014,6
2014-06-04,539000,3.0,2.5,1710,2300,2.0,0,0,3,1570,140,2005,0,7874 148th Ct NE,Redmond,WA 98052,USA,7874 148th Ct NE Redmond WA 98052 USA,47.6744017,-122.1423914,2014,6
2014-06-04,549000,4.0,2.25,2740,88426,2.0,0,0,3,2740,0,1991,0,14324 250th Pl SE,Issaquah,WA 98027,USA,14324 250th Pl SE Issaquah WA 98027 USA,47.4734044,-122.0063246,2014,6
2014-06-04,545000,5.0,2.5,2730,17240,1.0,0,0,5,1660,1070,1958,0,18718 56th Ave NE,Kenmore,WA 98028,USA,18718 56th Ave NE Kenmore WA 98028 USA,47.7646335,-122.2674734,2014,6
2014-06-04,285000,3.0,2.5,2437,5136,2.0,0,0,3,2437,0,2011,0,157 Pike St NE,Auburn,WA 98002,USA,157 Pike St NE Auburn WA 98002 USA,47.3099198,-122.2098854,2014,6
2014-06-04,648000,4.0,2.5,3290,6203,2.0,0,0,3,3290,0,2008,0,36011 SE Kendall Peak St,Snoqualmie,WA 98065,USA,36011 SE Kendall Peak St Snoqualmie WA 98065 USA,47.5437174,-121.859773,2014,6
2014-06-04,610000,4.0,3.5,2910,5260,2.0,0,0,3,2910,0,2012,1912,9311 Nye Ave SE,Snoqualmie,WA 98065,USA,9311 Nye Ave SE Snoqualmie WA 98065 USA,47.5168884,-121.8835986,2014,6
2014-06-04,767450,3.0,2.0,1630,7599,1.0,0,0,3,1630,0,2006,0,1464 NW 95th St,Seattle,WA 98117,USA,1464 NW 95th St Seattle WA 98117 USA,47.6981139,-122.3762271,2014,6
2014-06-04,765000,4.0,3.0,4410,5104,2.0,0,0,3,3400,1010,2006,0,6820 Pinehurst Ave SE,Snoqualmie,WA 98065,USA,6820 Pinehurst Ave SE Snoqualmie WA 98065 USA,47.5393684,-121.8608768,2014,6
2014-06-04,586500,3.0,2.5,1780,1487,3.0,0,0,3,1600,180,2006,0,3840 Evanston Ave N,Seattle,WA 98103,USA,3840 Evanston Ave N Seattle WA 98103 USA,47.65399,-122.3509769,2014,6
2014-06-04,520000,3.0,3.25,1540,1487,2.0,0,0,3,1540,0,2011,0,886 3rd Ave NE,Issaquah,WA 98029,USA,886 3rd Ave NE Issaquah WA 98029 USA,47.5397879,-122.0271519,2014,6
2014-06-04,455000,3.0,1.75,1420,1189,3.0,0,0,3,1420,0,2006,0,514 N 46th St,Seattle,WA 98103,USA,514 N 46th St Seattle WA 98103 USA,47.6624354,-122.3519198,2014,6
2014-06-05,653000,3.0,2.5,2680,9750,1.0,0,0,4,1610,1070,1979,0,8236 NE 115th Way,Kirkland,WA 98034,USA,8236 NE 115th Way Kirkland WA 98034 USA,47.70284220000001,-122.2312463,2014,6
2014-06-05,279950,3.0,2.0,1750,9750,1.0,0,0,3,1350,400,1961,2004,2640 S 227th Pl,Des Moines,WA 98198,USA,2640 S 227th Pl Des Moines WA 98198 USA,47.3980387,-122.2989344,2014,6
2014-06-05,449950,3.0,2.5,2170,4912,2.0,0,0,3,2170,0,2003,0,7546 NE 204th Pl,Kenmore,WA 98028,USA,7546 NE 204th Pl Kenmore WA 98028 USA,47.77670860000001,-122.2390124,2014,6
2014-06-05,565000,3.0,2.75,2390,9966,1.0,0,0,5,1360,1030,1977,0,6609 117th Ave SE,Bellevue,WA 98006,USA,6609 117th Ave SE Bellevue WA 98006 USA,47.5433049,-122.1848654,2014,6
2014-06-05,620000,4.0,2.25,2400,5350,1.5,0,0,4,1460,940,1929,0,6509 10th Ave NW,Seattle,WA 98117,USA,6509 10th Ave NW Seattle WA 98117 USA,47.67634409999999,-122.3700692,2014,6
2014-06-05,269000,3.0,1.0,1690,4250,1.0,0,0,3,1020,670,1967,2011,12035-12225 61st Ave S,Seattle,WA 98178,USA,12035-12225 61st Ave S Seattle WA 98178 USA,47.4946441,-122.2581528,2014,6
2014-06-05,875000,3.0,3.5,3250,6000,2.0,0,0,3,2500,750,2001,0,5422 46th Ave SW,Seattle,WA 98136,USA,5422 46th Ave SW Seattle WA 98136 USA,47.5532341,-122.3907471,2014,6
2014-06-05,630000,4.0,3.75,4610,40202,1.0,0,0,4,2500,2110,1980,0,25510 SE 159th St,Issaquah,WA 98027,USA,25510 SE 159th St Issaquah WA 98027 USA,47.45976899999999,-121.999795,2014,6
2014-06-05,425000,4.0,2.75,2440,15349,2.0,0,1,4,2440,0,1957,2001,21212 Occidental Ave S,Des Moines,WA 98198,USA,21212 Occidental Ave S Des Moines WA 98198 USA,47.4117176,-122.3330982,2014,6
2014-06-05,647500,3.0,1.75,1290,3870,1.0,0,0,5,1290,0,1916,0,1727 Lake Washington Blvd S,Seattle,WA 98144,USA,1727 Lake Washington Blvd S Seattle WA 98144 USA,47.5872517,-122.2900509,2014,6
2014-06-05,450000,4.0,1.0,2000,4676,1.5,0,0,3,1250,750,1916,1986,5421-5499 52nd Terrace S,Seattle,WA 98118,USA,5421-5499 52nd Terrace S Seattle WA 98118 USA,47.5529928,-122.2679627,2014,6
2014-06-05,440000,3.0,1.0,1050,7500,1.0,0,0,3,1050,0,1900,2005,6057-6061 50th Ave SW,Seattle,WA 98136,USA,6057-6061 50th Ave SW Seattle WA 98136 USA,47.5473914,-122.396578,2014,6
2014-06-05,445000,4.0,2.5,2340,3784,2.0,0,0,3,2340,0,2008,0,908 SW Austin St,Seattle,WA 98106,USA,908 SW Austin St Seattle WA 98106 USA,47.5350621,-122.3480618,2014,6
2014-06-05,530000,4.0,2.25,2210,7665,2.0,0,0,4,2210,0,1968,0,12807 SE 67th St,Bellevue,WA 98006,USA,12807 SE 67th St Bellevue WA 98006 USA,47.5424586,-122.1680764,2014,6
2014-06-05,875000,5.0,2.5,2920,5568,2.0,0,0,3,2320,600,1906,2014,747 16th Ave E,Seattle,WA 98112,USA,747 16th Ave E Seattle WA 98112 USA,47.62665759999999,-122.3117036,2014,6
2014-06-05,685000,3.0,2.75,3150,219978,2.0,0,0,4,3000,150,1990,0,5424 298th Ave SE,Preston,WA 98050,USA,5424 298th Ave SE Preston WA 98050 USA,47.553041,-121.9458769,2014,6
2014-06-05,798000,3.0,3.5,3590,6402,2.0,0,0,3,3590,0,1999,0,20555 NE 27th Pl,Sammamish,WA 98074,USA,20555 NE 27th Pl Sammamish WA 98074 USA,47.6335893,-122.063247,2014,6
2014-06-05,297500,4.0,2.5,1910,5000,2.0,0,0,3,1910,0,2005,0,22840 SE 269th St,Maple Valley,WA 98038,USA,22840 SE 269th St Maple Valley WA 98038 USA,47.3607506,-122.0359471,2014,6
2014-06-05,749950,4.0,2.75,3110,35235,2.0,0,0,4,3110,0,1983,0,18230 NE 146th Way,Woodinville,WA 98072,USA,18230 NE 146th Way Woodinville WA 98072 USA,47.7354121,-122.0949502,2014,6
2014-06-05,495000,5.0,3.0,2440,4750,1.0,0,0,3,1450,990,2006,0,5954 24th Ave S,Seattle,WA 98108,USA,5954 24th Ave S Seattle WA 98108 USA,47.5484589,-122.3020256,2014,6
2014-06-05,540000,4.0,2.25,1330,8400,1.5,0,0,3,1330,0,1962,2003,136 128th Ave SE,Bellevue,WA 98005,USA,136 128th Ave SE Bellevue WA 98005 USA,47.6078167,-122.1690959,2014,6
2014-06-05,395000,3.0,1.75,1460,22651,1.0,0,0,4,1460,0,1961,2001,12921 231st Ave SE,Issaquah,WA 98027,USA,12921 231st Ave SE Issaquah WA 98027 USA,47.4861741,-122.0304358,2014,6
2014-06-05,1300000,6.0,4.5,3902,3880,3.0,0,4,4,2782,1120,1977,0,2306 Halleck Ave SW,Seattle,WA 98116,USA,2306 Halleck Ave SW Seattle WA 98116 USA,47.5837181,-122.3989649,2014,6
2014-06-05,1075000,5.0,4.75,5180,17811,2.0,0,2,3,4070,1110,2001,0,6766 Cascade Ave SE,Snoqualmie,WA 98065,USA,6766 Cascade Ave SE Snoqualmie WA 98065 USA,47.5402789,-121.8681987,2014,6
2014-06-05,214100,2.0,2.5,1150,2064,2.0,0,0,3,1150,0,2004,2003,27852 31st Pl S,Auburn,WA 98001,USA,27852 31st Pl S Auburn WA 98001 USA,47.3515587,-122.2920016,2014,6
2014-06-05,210000,4.0,1.5,1920,10403,1.0,0,0,3,1370,550,1959,1989,2352 SW 338th St,Federal Way,WA 98023,USA,2352 SW 338th St Federal Way WA 98023 USA,47.2986872,-122.3659739,2014,6
2014-06-05,499500,3.0,2.5,2520,53143,1.5,0,0,3,2520,0,1988,2000,30929 NE Cherry Valley Rd,Duvall,WA 98019,USA,30929 NE Cherry Valley Rd Duvall WA 98019 USA,47.743212,-121.924689,2014,6
2014-06-05,546000,2.0,1.0,970,3400,1.0,0,0,3,970,0,1924,2011,2707 Queen Anne Ave N,Seattle,WA 98109,USA,2707 Queen Anne Ave N Seattle WA 98109 USA,47.6443721,-122.3571525,2014,6
2014-06-05,292000,5.0,2.5,2490,7666,1.0,0,0,4,1490,1000,1989,0,12621 SE 222nd Pl,Kent,WA 98031,USA,12621 SE 222nd Pl Kent WA 98031 USA,47.4022916,-122.1710516,2014,6
2014-06-05,289000,3.0,2.0,1680,8424,1.0,0,0,3,1680,0,1993,0,710 Victor St,Enumclaw,WA 98022,USA,710 Victor St Enumclaw WA 98022 USA,47.1969619,-122.0107011,2014,6
2014-06-05,240000,3.0,1.0,1150,4825,1.0,0,0,4,1150,0,1957,2001,450 NE Birch St,Issaquah,WA 98027,USA,450 NE Birch St Issaquah WA 98027 USA,47.532053,-122.0291144,2014,6
2014-06-05,395000,4.0,3.0,1980,7931,1.0,0,0,4,1160,820,1983,0,16723 Corliss Pl N,Shoreline,WA 98133,USA,16723 Corliss Pl N Shoreline WA 98133 USA,47.7513762,-122.3337745,2014,6
2014-06-05,795000,4.0,2.25,2070,13084,1.0,0,0,4,1700,370,1967,0,4707 88th Ave SE,Mercer Island,WA 98040,USA,4707 88th Ave SE Mercer Island WA 98040 USA,47.5606271,-122.2219864,2014,6
2014-06-05,955000,4.0,4.25,5660,193593,2.0,0,0,3,4100,1560,2001,0,12124 268th Dr NE,Duvall,WA 98019,USA,12124 268th Dr NE Duvall WA 98019 USA,47.7063698,-121.9808473,2014,6
2014-06-05,725000,4.0,2.75,2420,10962,1.0,0,0,3,1530,890,1977,2004,1301 141st Pl NE,Bellevue,WA 98007,USA,1301 141st Pl NE Bellevue WA 98007 USA,47.62178919999999,-122.1522613,2014,6
2014-06-05,335000,4.0,2.5,2610,4781,2.0,0,0,3,2610,0,2009,0,37540 32nd Pl S,Auburn,WA 98001,USA,37540 32nd Pl S Auburn WA 98001 USA,47.2646938,-122.2918472,2014,6
2014-06-05,492000,4.0,3.75,2810,10840,2.0,0,2,4,2070,740,1994,0,1410 SW 10th St,North Bend,WA 98045,USA,1410 SW 10th St North Bend WA 98045 USA,47.4861032,-121.8041506,2014,6
2014-06-05,250000,3.0,2.5,1510,10384,1.0,0,0,2,1030,480,1976,0,17732 199th Pl NE,Woodinville,WA 98077,USA,17732 199th Pl NE Woodinville WA 98077 USA,47.7579905,-122.0708567,2014,6
2014-06-05,700000,3.0,1.75,1910,4800,1.0,0,0,3,1080,830,1959,1989,7529 Bagley Ave N,Seattle,WA 98103,USA,7529 Bagley Ave N Seattle WA 98103 USA,47.6843373,-122.3319355,2014,6
